Latence1;Latence2;Latence3;CPU1;RAM1;CPU2;RAM2;CPU3;RAM3;Coord1;Coord2
0.3756674527;0.2378685660;0.3527758045;0.80;0.7;0.59;0.3;0.32;0.4;1;2
0.3270062830;0.1319938711;0.1614327793;0.57;0.7;0.23;0.7;0.84;0.8;1;4
0.2264090954;0.2815773917;0.1110142585;0.49;0.4;0.50;0.7;0.91;0.7;4;4
0.1892940517;0.2927191761;0.0858440586;0.89;0.5;0.58;0.5;0.84;0.7;1;0
0.4875917679;0.2362829869;0.3329248800;0.37;0.8;0.58;0.6;0.63;0.7;3;3
0.2795345404;0.1170316445;0.0966354171;0.31;0.5;0.38;0.8;0.83;0.4;2;0
0.3453362340;0.1293304445;0.1825717693;0.45;0.6;0.52;0.3;0.53;0.6;2;1
0.4915538564;0.2055767377;0.2022673090;0.18;0.3;0.19;0.7;0.94;0.4;1;1
0.2412433944;0.2254439827;0.3160208738;0.70;0.6;0.52;0.3;0.79;0.6;4;4
0.0829929340;0.1485159165;0.3233328054;0.67;0.8;0.82;0.4;0.68;0.7;0;5
0.5108606995;0.1433208002;0.1929002378;0.26;0.7;0.81;0.5;0.68;0.7;3;4
0.0679178634;0.2911544808;0.1836543571;0.33;0.3;0.20;0.6;0.23;0.4;2;2
0.2799505952;0.2197169303;0.2158099264;0.11;0.5;0.56;0.4;0.82;0.3;0;3
0.1711081047;0.1974809817;0.2631446888;0.57;0.5;0.70;0.7;0.32;0.8;2;2
0.4200067016;0.2697050501;0.3536383088;0.13;0.4;0.74;0.6;0.38;0.5;2;2
0.1059453105;0.1332139912;0.2824293745;0.26;0.7;0.39;0.6;0.74;0.3;4;5
0.3255890378;0.2553251777;0.1887625059;0.35;0.6;0.66;0.3;0.70;0.7;0;5
0.4516083892;0.1945141731;0.2098689818;0.30;0.7;0.72;0.4;0.92;0.4;4;0
0.4509662260;0.2474932874;0.2499425121;0.48;0.5;0.32;0.5;0.57;0.6;2;5
0.3702526296;0.1276751213;0.0757074873;0.31;0.6;0.75;0.6;0.27;0.7;5;4
0.4114923527;0.2538579672;0.2439215616;0.35;0.8;0.43;0.5;0.52;0.7;5;2
0.5497198997;0.1403108547;0.3264447304;0.89;0.8;0.33;0.3;0.11;0.6;5;4
0.0735649881;0.1243124282;0.1822638941;0.84;0.4;0.86;0.7;0.96;0.3;1;0
0.2786749004;0.2329115386;0.3409965579;0.28;0.8;0.34;0.5;0.33;0.8;4;1
0.5594275637;0.2076092036;0.2104414014;0.48;0.3;0.56;0.4;0.62;0.5;0;0
0.3865715589;0.1451504087;0.1570959216;0.29;0.6;0.60;0.5;0.51;0.4;5;3
0.1930394623;0.1377032017;0.3623056466;0.71;0.4;0.31;0.4;0.73;0.4;5;1
0.5771834279;0.1425848922;0.3636526010;0.74;0.5;0.89;0.6;0.21;0.5;1;5
0.5773981454;0.2577972332;0.3071991569;0.48;0.4;0.80;0.7;0.74;0.5;3;0
0.4223100917;0.1603154998;0.0745146391;0.89;0.7;0.30;0.5;0.21;0.4;3;4
0.5070234791;0.2339312499;0.3030508316;0.85;0.3;0.34;0.7;0.28;0.6;3;3
0.3426210274;0.1688949274;0.2828763710;0.19;0.6;0.28;0.6;0.19;0.7;2;4
0.5553407532;0.2924937011;0.1434090072;0.37;0.6;0.18;0.5;0.45;0.4;3;2
0.3402715377;0.2181855032;0.3575361671;0.89;0.4;0.77;0.7;0.74;0.8;4;2
0.5493326124;0.2375142468;0.2689343156;0.21;0.6;0.10;0.8;0.65;0.4;3;3
0.3237701513;0.2422000739;0.1380390046;0.21;0.6;0.82;0.8;0.82;0.5;5;2
0.2852580578;0.1269183958;0.3426364688;0.83;0.3;0.21;0.4;0.78;0.7;4;4
0.1200797872;0.1569251387;0.2027947352;0.65;0.4;0.51;0.7;0.87;0.5;5;3
0.3392746031;0.1503151887;0.2546104883;0.23;0.7;0.74;0.5;0.52;0.4;3;3
0.5254935273;0.1191866103;0.1932795585;0.73;0.6;0.40;0.6;0.34;0.6;1;2
0.1027842038;0.1458119025;0.1762782376;0.74;0.5;0.48;0.6;0.15;0.6;4;0
0.4684497022;0.2107598569;0.1111949087;0.97;0.7;0.58;0.7;0.38;0.4;3;1
0.4646444709;0.2511100504;0.3473526938;0.93;0.6;0.40;0.7;0.85;0.6;1;0
0.5086936274;0.2332494324;0.0820045334;0.14;0.3;0.44;0.5;0.45;0.5;0;5
0.3565853557;0.2129077364;0.2039674636;0.92;0.7;0.30;0.4;0.90;0.4;3;0
0.0951236297;0.2854889432;0.2311656657;0.27;0.5;0.49;0.3;0.26;0.8;3;3
0.5442044231;0.1109859175;0.2658768002;0.87;0.6;0.42;0.6;0.87;0.7;0;5
0.1152146104;0.2237951675;0.0966620312;0.53;0.3;0.31;0.6;0.90;0.8;0;1
0.1982200397;0.1845317384;0.3054489299;0.47;0.5;0.62;0.8;0.90;0.6;1;3
0.2386199776;0.1236825988;0.3517223292;0.43;0.4;0.19;0.6;0.24;0.8;3;5
0.5772838768;0.2449715397;0.1038590975;0.45;0.4;0.11;0.7;0.44;0.8;5;5
0.1813145138;0.1242556254;0.2039825814;0.23;0.6;0.93;0.4;0.10;0.5;4;2
0.5521999116;0.2516352496;0.1266443251;0.91;0.8;0.71;0.5;0.68;0.4;0;5
0.1416963458;0.2374867036;0.2606529480;0.76;0.7;0.19;0.4;0.63;0.7;1;3
0.2802892301;0.1839282490;0.1396508586;0.83;0.4;0.43;0.8;0.58;0.4;4;3
0.4578285308;0.1346568078;0.1663886275;0.86;0.7;0.63;0.5;0.86;0.6;5;4
0.5405980104;0.1423532403;0.1040319000;0.66;0.5;0.25;0.5;0.38;0.6;4;0
0.4665917911;0.1747929307;0.2317838385;0.88;0.5;0.11;0.3;0.43;0.5;1;1
0.4308854366;0.1934230290;0.2410225343;0.72;0.6;0.49;0.3;0.60;0.4;1;4
0.2295518799;0.1973992851;0.1612303001;0.61;0.4;0.56;0.5;0.72;0.7;3;0
0.0638847200;0.2334539985;0.1684744660;0.47;0.5;0.81;0.7;0.13;0.6;5;3
0.4633646201;0.1240521229;0.2897941560;0.16;0.5;0.15;0.7;0.58;0.7;5;0
0.1394143117;0.1793382975;0.0734611415;0.45;0.4;0.93;0.4;0.45;0.6;1;5
0.3355829814;0.2156029436;0.3596853038;0.54;0.4;0.48;0.7;0.81;0.7;5;0
0.2591594046;0.1560397480;0.2787100957;0.66;0.4;0.26;0.7;0.51;0.8;5;3
0.0922819599;0.2694759580;0.1810573978;0.33;0.4;0.36;0.8;0.16;0.4;4;0
0.5093150368;0.1168418892;0.2167167919;0.62;0.7;0.47;0.8;0.84;0.4;5;1
0.4030405846;0.2493482328;0.3495636138;0.86;0.8;0.60;0.3;0.62;0.4;3;3
0.3065639838;0.1709370986;0.1344132914;0.44;0.5;0.51;0.5;0.96;0.3;4;5
0.1557983910;0.1551522761;0.2764678134;0.14;0.7;0.95;0.4;0.72;0.8;4;2
0.1831732138;0.1521752263;0.1242893080;0.37;0.7;0.20;0.7;0.83;0.5;1;4
0.4125484821;0.2032751690;0.3050661267;0.68;0.7;0.89;0.5;0.35;0.6;0;4
0.1111828409;0.1602168106;0.1817158231;0.29;0.6;0.14;0.5;0.49;0.6;3;0
0.3873360974;0.1342623098;0.3157228751;0.60;0.7;0.47;0.6;0.28;0.6;0;2
0.1219719044;0.2070840140;0.3201074532;0.35;0.6;0.96;0.3;0.24;0.7;0;4
0.4805497456;0.1415123569;0.0874428183;0.93;0.5;0.64;0.7;0.51;0.3;5;2
0.3008666491;0.1123116081;0.1428500755;0.67;0.7;0.33;0.5;0.13;0.4;1;1
0.1429959957;0.2753232925;0.1578393636;0.43;0.7;0.88;0.5;0.40;0.6;4;2
0.3978972783;0.1708151283;0.0744688722;0.85;0.7;0.57;0.4;0.37;0.3;3;0
0.5189864237;0.1934039377;0.0927574902;0.76;0.8;0.88;0.7;0.36;0.4;0;5
0.1669901602;0.2754347413;0.2443681751;0.68;0.6;0.74;0.5;0.33;0.7;5;1
0.0668823702;0.1555166401;0.2801430858;0.60;0.5;0.49;0.4;0.91;0.7;2;5
0.5640243304;0.1616257703;0.1501095252;0.56;0.4;0.67;0.8;0.91;0.7;1;4
0.3752319306;0.2711069557;0.2827632201;0.58;0.6;0.92;0.3;0.24;0.6;4;4
0.5332032995;0.2049899205;0.3023685850;0.92;0.5;0.25;0.3;0.37;0.7;4;4
0.5447925084;0.2195962894;0.3232552294;0.53;0.7;0.64;0.6;0.93;0.6;2;5
0.4724798524;0.2156009173;0.2796525207;0.66;0.4;0.89;0.6;0.27;0.4;2;3
0.4164801382;0.1546736797;0.1269832028;0.66;0.4;0.20;0.4;0.11;0.5;3;2
0.4350862422;0.2705276115;0.2954332132;0.72;0.5;0.23;0.7;0.90;0.7;3;5
0.5650775912;0.2452691103;0.1688437751;0.78;0.6;0.82;0.6;0.50;0.3;2;4
0.2229313082;0.2490146840;0.3060567175;0.21;0.6;0.27;0.5;0.52;0.5;5;3
0.0801038616;0.1723249340;0.2215562177;0.17;0.7;0.15;0.8;0.86;0.6;2;3
0.4007935857;0.1573037752;0.1810544475;0.82;0.4;0.68;0.5;0.45;0.5;2;0
0.5355250285;0.2649704798;0.3279039290;0.82;0.8;0.10;0.3;0.97;0.5;4;4
0.4022079363;0.1149685609;0.2509716669;0.63;0.8;0.37;0.6;0.88;0.3;4;0
0.4755752324;0.1530523510;0.1749041454;0.63;0.6;0.20;0.4;0.38;0.5;0;5
0.1027474053;0.1476158107;0.1976080970;0.81;0.6;0.94;0.7;0.25;0.4;2;5
0.5816844661;0.1415620158;0.2952451699;0.40;0.3;0.16;0.8;0.21;0.7;4;3
0.3608100701;0.2682779659;0.1660535359;0.92;0.5;0.55;0.6;0.24;0.4;1;1
0.5337093022;0.1299935597;0.1950878373;0.20;0.6;0.80;0.7;0.19;0.6;4;1
0.4903526705;0.1685707403;0.0912605799;0.92;0.7;0.72;0.5;0.48;0.6;4;5
0.1956808567;0.1332610096;0.2917223971;0.18;0.3;0.72;0.4;0.56;0.8;0;4
0.3873786113;0.2811254086;0.0876222939;0.87;0.8;0.25;0.5;0.69;0.4;4;3
0.1164042449;0.1952438331;0.0916179982;0.74;0.6;0.48;0.6;0.45;0.4;5;5
0.2094707278;0.2282956315;0.1117631135;0.93;0.4;0.64;0.5;0.76;0.4;1;3
0.4268441971;0.2363647623;0.2502957559;0.95;0.8;0.96;0.6;0.33;0.5;2;0
0.0845970984;0.1560225454;0.2624108197;0.45;0.3;0.80;0.4;0.57;0.4;2;2
0.5584999746;0.2833352541;0.1629208475;0.93;0.8;0.13;0.7;0.63;0.5;1;2
0.2987470543;0.1438930627;0.1003998081;0.95;0.4;0.42;0.7;0.78;0.4;0;3
0.1606335090;0.2923562688;0.0769281534;0.58;0.5;0.62;0.6;0.18;0.4;2;5
0.2612996481;0.2403739364;0.2324881543;0.82;0.4;0.57;0.6;0.56;0.4;5;3
0.3758415607;0.1340373288;0.2472789039;0.36;0.7;0.91;0.5;0.55;0.5;5;4
0.3905160813;0.2208889962;0.2718781036;0.49;0.4;0.45;0.5;0.76;0.8;2;3
0.3035641607;0.1244129045;0.1306901768;0.74;0.7;0.23;0.7;0.81;0.6;1;1
0.2549585974;0.1181649772;0.0740067551;0.61;0.4;0.16;0.6;0.72;0.7;3;2
0.4031736600;0.1381525933;0.1643580947;0.45;0.4;0.53;0.5;0.84;0.6;2;1
0.1398531991;0.1205316214;0.2873891042;0.76;0.6;0.63;0.5;0.89;0.7;2;2
0.3855379577;0.2465232878;0.3200827769;0.85;0.5;0.67;0.8;0.56;0.4;3;3
0.3244770700;0.1902828762;0.1327777589;0.81;0.6;0.20;0.3;0.26;0.5;2;5
0.5607570197;0.1515055063;0.2644052477;0.35;0.7;0.91;0.5;0.64;0.8;1;2
0.2812175616;0.2158140808;0.2071608521;0.58;0.8;0.52;0.6;0.43;0.5;5;5
0.3378174004;0.1831867688;0.2112698894;0.58;0.8;0.11;0.8;0.79;0.4;3;0
0.3600439332;0.1548240341;0.2724946499;0.62;0.6;0.28;0.4;0.82;0.6;4;4
0.1909903337;0.1266189140;0.1265025376;0.50;0.6;0.47;0.7;0.84;0.6;1;3
0.3676150556;0.1188773539;0.2877559081;0.14;0.3;0.72;0.5;0.60;0.4;0;5
0.3532057743;0.1806197672;0.3477838133;0.67;0.6;0.72;0.8;0.48;0.5;1;2
0.1248920427;0.1293259530;0.1508262077;0.10;0.5;0.87;0.7;0.88;0.5;4;4
0.1010774968;0.1664046492;0.3117597475;0.30;0.5;0.95;0.4;0.11;0.7;2;5
0.1422782470;0.1669011229;0.1807387912;0.52;0.4;0.18;0.6;0.94;0.8;3;2
0.2743854040;0.1586916473;0.2927678333;0.26;0.7;0.73;0.3;0.31;0.6;5;3
0.1009196984;0.2394529192;0.0808871434;0.59;0.5;0.78;0.4;0.19;0.3;2;1
0.5047233985;0.1737237128;0.2182513579;0.19;0.7;0.47;0.3;0.37;0.4;5;3
0.2470339869;0.1283997480;0.1633368530;0.77;0.5;0.21;0.3;0.74;0.4;3;0
0.1532801920;0.2023581245;0.1867014749;0.32;0.5;0.24;0.3;0.11;0.7;3;5
0.4013538035;0.1397013437;0.3576496745;0.78;0.7;0.41;0.7;0.83;0.6;5;1
0.0898937192;0.2470659898;0.1887515288;0.79;0.6;0.18;0.7;0.94;0.6;5;0
0.5777091042;0.1127609209;0.2442200350;0.13;0.4;0.68;0.7;0.83;0.8;1;1
0.2151414615;0.1707329093;0.2684820286;0.85;0.6;0.66;0.6;0.13;0.4;2;2
0.3712148462;0.2401765988;0.1779053094;0.36;0.6;0.78;0.8;0.39;0.7;5;2
0.4909180226;0.1589404982;0.0708861974;0.62;0.4;0.39;0.6;0.38;0.4;4;3
0.4183245136;0.2025555364;0.1793649553;0.87;0.3;0.60;0.7;0.16;0.6;5;4
0.1656273552;0.2509284562;0.3323676034;0.94;0.3;0.16;0.6;0.48;0.6;1;3
0.4677216465;0.1523990599;0.2687712284;0.25;0.5;0.85;0.5;0.39;0.4;5;3
0.5711764768;0.2513745654;0.2764070281;0.47;0.3;0.12;0.4;0.45;0.6;5;5
0.4454270446;0.1788033587;0.3313387141;0.54;0.8;0.63;0.3;0.92;0.7;2;2
0.2304747382;0.1507583708;0.1361532560;0.40;0.3;0.56;0.4;0.85;0.5;3;4
0.1908299004;0.2522319664;0.2492612535;0.79;0.3;0.14;0.6;0.27;0.4;5;4
0.5300945829;0.1652360191;0.3101560349;0.53;0.5;0.16;0.4;0.52;0.4;3;3
0.4962237142;0.2748579612;0.1587488388;0.19;0.6;0.88;0.6;0.41;0.7;5;0
0.1065775861;0.1261860239;0.3341553956;0.39;0.6;0.53;0.5;0.13;0.5;5;2
0.4780188679;0.1699147010;0.1244818864;0.70;0.8;0.56;0.7;0.62;0.7;3;0
0.1825740543;0.2552386980;0.1209834919;0.50;0.5;0.44;0.3;0.81;0.7;0;5
0.1713146086;0.1595556581;0.1302587024;0.48;0.7;0.47;0.3;0.75;0.4;3;2
0.5027416886;0.1189884695;0.1926628816;0.22;0.5;0.15;0.6;0.30;0.4;5;2
0.4533545012;0.1690559074;0.1479291538;0.23;0.4;0.65;0.5;0.76;0.5;5;0
0.5154776974;0.1790926488;0.1993110644;0.85;0.6;0.19;0.6;0.15;0.5;1;5
0.4862168951;0.2661703290;0.1772626310;0.40;0.5;0.41;0.7;0.72;0.5;1;1
0.1249624922;0.1267351182;0.1032179220;0.18;0.5;0.41;0.7;0.79;0.5;2;2
0.3225441787;0.2848374660;0.1754649041;0.95;0.6;0.18;0.6;0.32;0.6;5;3
0.4210379696;0.1402600055;0.2429435666;0.92;0.4;0.78;0.4;0.55;0.5;0;0
0.1315495632;0.1392253028;0.3564116512;0.79;0.6;0.56;0.5;0.69;0.5;0;2
0.4858334462;0.1463247498;0.1673217364;0.79;0.6;0.16;0.7;0.50;0.5;0;2
0.1767344714;0.1858748108;0.3399127802;0.71;0.8;0.21;0.7;0.85;0.6;4;5
0.3881380909;0.2883118205;0.1824013055;0.69;0.6;0.17;0.8;0.85;0.6;1;1
0.2739015267;0.2791538116;0.0807983258;0.11;0.5;0.22;0.3;0.49;0.6;3;5
0.3696159427;0.2340286707;0.3126780681;0.36;0.6;0.87;0.3;0.55;0.4;4;0
0.1060741308;0.1868083144;0.0975511159;0.38;0.4;0.53;0.5;0.28;0.5;5;0
0.1478981841;0.1827206825;0.3518115343;0.55;0.7;0.75;0.6;0.51;0.7;4;3
0.3610495476;0.1325503744;0.2460360313;0.76;0.7;0.13;0.7;0.30;0.4;2;0
0.3288140103;0.2677023439;0.0846794392;0.89;0.8;0.45;0.4;0.97;0.6;5;1
0.4037868809;0.1487580844;0.2795238338;0.31;0.5;0.55;0.8;0.21;0.8;3;4
0.2940153945;0.2903302114;0.2614503556;0.52;0.4;0.11;0.4;0.85;0.6;5;0
0.4377150406;0.2029263084;0.1574776749;0.23;0.8;0.80;0.4;0.53;0.5;0;3
0.4831901733;0.2131185006;0.1116552155;0.24;0.5;0.17;0.4;0.38;0.4;2;0
0.4005997080;0.1709180136;0.2281312676;0.89;0.6;0.25;0.5;0.58;0.4;2;4
0.4440045054;0.2859837642;0.3480800131;0.49;0.6;0.24;0.4;0.27;0.8;0;3
0.3204096830;0.2311763492;0.2242445771;0.49;0.6;0.72;0.8;0.30;0.6;4;1
0.1908289296;0.1223808016;0.1832416484;0.42;0.5;0.36;0.4;0.24;0.6;5;3
0.3632128965;0.2126358054;0.0882575356;0.59;0.7;0.77;0.6;0.48;0.5;0;4
0.5285980651;0.1326717703;0.2053100766;0.50;0.5;0.15;0.5;0.40;0.7;5;1
0.4321677003;0.1856233590;0.1003990148;0.33;0.4;0.85;0.6;0.11;0.6;3;1
0.1305426965;0.2052434842;0.1778687667;0.97;0.5;0.56;0.5;0.19;0.4;0;1
0.4370037205;0.1158278296;0.1594994817;0.25;0.6;0.56;0.6;0.23;0.6;4;4
0.4465103800;0.2313276248;0.3284731415;0.77;0.6;0.89;0.6;0.11;0.6;1;0
0.1307978153;0.1794884342;0.2990638630;0.37;0.8;0.61;0.7;0.16;0.6;2;5
0.0664599346;0.2034119662;0.1935342143;0.91;0.7;0.22;0.4;0.92;0.7;1;4
0.1673792930;0.1943496452;0.3638253398;0.37;0.4;0.92;0.5;0.74;0.3;0;2
0.4755945987;0.1425719552;0.1947323418;0.73;0.4;0.60;0.3;0.65;0.5;1;0
0.2590996877;0.2231222383;0.2449408346;0.42;0.4;0.75;0.4;0.21;0.4;3;3
0.4023663379;0.1644100193;0.0798666653;0.51;0.7;0.94;0.8;0.51;0.5;0;1
0.1180204156;0.2459979910;0.3292435263;0.91;0.6;0.24;0.6;0.94;0.4;5;4
0.2649600183;0.1608807196;0.2902519127;0.41;0.3;0.81;0.4;0.32;0.8;2;1
0.4314727739;0.1326965048;0.1350685542;0.65;0.7;0.36;0.3;0.39;0.7;1;4
0.5670921820;0.1158572316;0.2269865888;0.76;0.7;0.52;0.5;0.50;0.6;3;0
0.3118288849;0.2545475693;0.0821575127;0.79;0.8;0.84;0.6;0.60;0.4;1;4
0.3813519820;0.2414428608;0.1960216731;0.36;0.4;0.60;0.4;0.44;0.4;2;3
0.2010110551;0.1227809922;0.1290426785;0.41;0.5;0.66;0.7;0.53;0.5;3;3
0.0671608166;0.1738603138;0.3588301084;0.16;0.6;0.19;0.7;0.30;0.5;1;3
0.2480415507;0.2563501330;0.1820006273;0.77;0.3;0.26;0.7;0.59;0.5;4;0
0.2162698861;0.2776646443;0.1735460968;0.48;0.5;0.86;0.7;0.18;0.5;0;4
0.2213221893;0.1789585421;0.3074701719;0.62;0.5;0.16;0.5;0.43;0.3;4;3
0.5441699790;0.1956966344;0.1002899231;0.36;0.6;0.33;0.4;0.30;0.3;5;0
0.2835302469;0.1158153837;0.2166510074;0.65;0.3;0.44;0.4;0.57;0.8;1;5
0.1849309979;0.1648251595;0.2916162549;0.45;0.4;0.78;0.7;0.16;0.6;3;0
0.1136008609;0.2765209875;0.1717042034;0.29;0.8;0.77;0.3;0.44;0.7;1;2
0.4924956365;0.2046998155;0.0856908751;0.58;0.7;0.73;0.5;0.79;0.8;0;3
0.1659097471;0.1803145036;0.3587508307;0.76;0.6;0.15;0.6;0.72;0.7;5;5
0.3842187970;0.2117214159;0.0892094518;0.80;0.5;0.81;0.5;0.72;0.8;0;2
0.1697875760;0.1762759068;0.3357060650;0.17;0.7;0.88;0.7;0.47;0.4;0;1
0.4403075877;0.2180010974;0.1433631153;0.21;0.5;0.17;0.4;0.58;0.5;0;3
0.4246728176;0.1469918491;0.1240460772;0.56;0.4;0.54;0.8;0.64;0.7;5;4
0.1383116217;0.2894451942;0.2124068697;0.18;0.7;0.79;0.4;0.88;0.6;3;0
0.3648503597;0.2535130086;0.0771773613;0.33;0.3;0.12;0.4;0.16;0.7;2;3
0.1156446956;0.2658353125;0.0776652123;0.28;0.8;0.22;0.5;0.65;0.3;5;5
0.4021759627;0.2693187626;0.2639223601;0.66;0.8;0.60;0.6;0.66;0.7;2;0
0.2145800755;0.2908080195;0.2604570315;0.66;0.6;0.97;0.6;0.48;0.5;4;4
0.2651147063;0.1539027773;0.2012259389;0.42;0.5;0.10;0.5;0.33;0.6;0;5
0.4330717606;0.2163492047;0.2860404130;0.97;0.8;0.64;0.4;0.31;0.8;5;1
0.3516996383;0.2721048686;0.2320821620;0.72;0.6;0.15;0.4;0.90;0.5;5;3
0.2632644641;0.1758089883;0.2779742123;0.72;0.6;0.80;0.3;0.21;0.7;1;0
0.1230634158;0.2709696235;0.1012277703;0.13;0.4;0.47;0.5;0.47;0.7;0;2
0.1388259803;0.2197196453;0.1841690257;0.51;0.6;0.95;0.5;0.84;0.7;3;2
0.3732327936;0.1227580249;0.2042833748;0.23;0.8;0.84;0.4;0.48;0.5;1;0
0.0981568200;0.1974376508;0.0848314579;0.42;0.4;0.94;0.6;0.70;0.6;1;1
0.5401302343;0.2076852808;0.1866420053;0.52;0.6;0.65;0.5;0.82;0.6;4;0
0.5424355711;0.2810269314;0.1404557368;0.46;0.6;0.27;0.3;0.18;0.4;4;3
0.5422401700;0.2374898909;0.2143404117;0.88;0.4;0.58;0.8;0.15;0.4;3;2
0.1831369798;0.1661510411;0.3173244353;0.94;0.4;0.53;0.6;0.72;0.4;0;4
0.1709449504;0.1414337741;0.3201246122;0.22;0.7;0.81;0.7;0.66;0.4;5;4
0.4319843445;0.1109365165;0.0932123476;0.55;0.4;0.70;0.7;0.34;0.4;0;0
0.3880144022;0.1117928855;0.2762864488;0.84;0.4;0.29;0.6;0.58;0.5;5;1
0.3062086159;0.2366415623;0.2041352334;0.52;0.7;0.11;0.8;0.38;0.3;0;2
0.2329212127;0.2446249156;0.1404464446;0.21;0.5;0.97;0.5;0.28;0.4;3;5
0.2312315082;0.1100047721;0.1749085425;0.79;0.4;0.26;0.7;0.30;0.8;1;1
0.4291841980;0.1757580269;0.2179461393;0.13;0.7;0.80;0.5;0.82;0.6;3;1
0.4906337414;0.1481892942;0.2228917106;0.83;0.6;0.68;0.5;0.34;0.6;2;0
0.1773899581;0.1448309601;0.2502895742;0.96;0.7;0.55;0.5;0.84;0.4;2;3
0.3337839969;0.2893159996;0.1401586738;0.62;0.6;0.24;0.6;0.51;0.4;2;3
0.4370664876;0.2893609681;0.0973052586;0.58;0.7;0.48;0.6;0.42;0.5;3;2
0.3559285163;0.2295814552;0.2633821055;0.95;0.4;0.11;0.5;0.26;0.5;0;0
0.2385224501;0.2016784999;0.2238251761;0.26;0.4;0.31;0.7;0.16;0.7;4;1
0.2903078119;0.2723813543;0.1411574979;0.10;0.5;0.43;0.3;0.78;0.7;4;5
0.2066367512;0.2671902745;0.0836866715;0.51;0.6;0.48;0.8;0.17;0.7;4;3
0.3630801316;0.2798173163;0.2424931650;0.60;0.7;0.28;0.5;0.22;0.7;2;5
0.1560597809;0.2713010818;0.3087854870;0.59;0.5;0.44;0.4;0.22;0.4;5;5
0.5740089657;0.1482416534;0.2384630722;0.21;0.7;0.96;0.7;0.33;0.7;5;1
0.2786452976;0.2142268790;0.2789491842;0.57;0.5;0.77;0.7;0.34;0.8;1;0
0.5317415470;0.1672088107;0.2707843180;0.75;0.4;0.73;0.4;0.24;0.6;1;5
0.0842784046;0.1794366144;0.2289076957;0.40;0.5;0.42;0.7;0.30;0.3;4;5
0.3396000959;0.1284852324;0.1320364397;0.27;0.7;0.73;0.4;0.82;0.5;4;1
0.4729165271;0.1506078473;0.1078984021;0.60;0.7;0.39;0.4;0.95;0.5;4;0
0.3594573891;0.2751962135;0.3034525157;0.39;0.6;0.26;0.3;0.54;0.5;0;2
0.2219651543;0.2171871178;0.1805393067;0.92;0.3;0.84;0.7;0.83;0.5;5;3
0.2645845860;0.1653094813;0.0812499627;0.59;0.6;0.37;0.4;0.73;0.7;0;2
0.0791095379;0.1420685250;0.1791955281;0.50;0.4;0.53;0.5;0.90;0.7;3;1
0.3889175754;0.2656115040;0.3053238915;0.40;0.4;0.22;0.3;0.63;0.7;0;3
0.2378449947;0.2463852587;0.2785522062;0.46;0.4;0.88;0.7;0.38;0.4;5;3
0.2246848390;0.2198202104;0.2356730713;0.11;0.4;0.14;0.4;0.71;0.7;0;2
0.2561126290;0.1203560918;0.2134416233;0.96;0.5;0.72;0.5;0.37;0.4;0;3
0.4308482964;0.1401530376;0.3074229307;0.71;0.5;0.75;0.5;0.23;0.6;0;0
0.4280484790;0.2402677908;0.2409521331;0.11;0.4;0.90;0.5;0.37;0.6;5;4
0.5295784939;0.1702161600;0.1698617767;0.57;0.6;0.44;0.4;0.13;0.3;5;1
0.2856991348;0.2810779372;0.1047913588;0.84;0.6;0.49;0.3;0.35;0.7;1;2
0.1418424082;0.2290995110;0.2336614730;0.31;0.6;0.29;0.8;0.64;0.8;5;0
0.3755109393;0.2307656670;0.3150042665;0.44;0.3;0.41;0.7;0.63;0.4;5;1
0.2721249077;0.1248828631;0.1687391443;0.24;0.5;0.42;0.6;0.90;0.7;1;2
0.1931657869;0.2487568075;0.3363699076;0.86;0.7;0.61;0.8;0.95;0.5;0;1
0.2070972023;0.1430956892;0.3469827348;0.92;0.4;0.88;0.5;0.40;0.6;2;2
0.4883868265;0.2052922206;0.1935702580;0.34;0.7;0.27;0.6;0.83;0.4;4;0
0.0637771442;0.1871992670;0.1862187502;0.83;0.8;0.67;0.4;0.36;0.4;1;0
0.4523827565;0.2000534701;0.0929376554;0.68;0.6;0.38;0.7;0.96;0.3;3;4
0.2165500275;0.2925736641;0.1135394194;0.32;0.4;0.68;0.4;0.44;0.5;1;1
0.0901012541;0.1254559077;0.1954909478;0.27;0.8;0.31;0.6;0.36;0.4;2;1
0.4241725668;0.1721650837;0.2200632990;0.39;0.7;0.90;0.6;0.15;0.5;2;5
0.4195988957;0.2354753252;0.3519603569;0.80;0.5;0.34;0.5;0.47;0.4;0;4
0.5836637005;0.2345568529;0.2091803630;0.57;0.3;0.60;0.6;0.14;0.7;4;2
0.1534152843;0.2345499790;0.0971643694;0.75;0.3;0.80;0.4;0.19;0.7;2;4
0.0709488491;0.2480135443;0.2989254309;0.59;0.4;0.41;0.3;0.85;0.6;0;3
0.3570185272;0.1258260707;0.3059433363;0.31;0.8;0.10;0.8;0.91;0.7;5;2
0.4205639002;0.2342706047;0.1246089363;0.17;0.6;0.54;0.4;0.56;0.7;4;4
0.2661449210;0.2054397435;0.1718909713;0.31;0.8;0.69;0.7;0.11;0.7;5;1
0.4194634231;0.1676613610;0.0879274534;0.73;0.7;0.69;0.6;0.17;0.8;1;0
0.2379196123;0.1220618275;0.1249959060;0.58;0.5;0.96;0.7;0.88;0.5;0;5
0.3763062224;0.1285938025;0.1565178687;0.78;0.7;0.38;0.5;0.22;0.7;2;1
