Latence1;Latence2;Latence3;CPU1;RAM1;CPU2;RAM2;CPU3;RAM3;Coord1;Coord2;CoordCar1;CoordCar2
0.4791129160;0.2583588907;0.1303703007;0.40;0.3;0.89;0.7;0.12;0.7;4;2;3;2
0.2290271608;0.1747968730;0.2922429815;0.93;0.5;0.12;0.4;0.26;0.8;3;4;3;3
0.0909926664;0.1718193906;0.1655512218;0.21;0.6;0.40;0.6;0.13;0.8;2;2;3;1
0.2506188264;0.1632357556;0.3031951029;0.55;0.5;0.47;0.8;0.42;0.6;1;2;2;1
0.3354196555;0.2103878676;0.3509121810;0.15;0.6;0.69;0.3;0.52;0.3;3;3;2;3
0.2476694389;0.1445787650;0.1016801524;0.93;0.5;0.12;0.5;0.72;0.6;2;4;3;3
0.1867142805;0.1137264251;0.1889619363;0.80;0.4;0.91;0.8;0.42;0.7;4;3;4;1
0.2297831399;0.2550095086;0.3373688993;0.53;0.6;0.65;0.8;0.72;0.3;1;3;4;4
0.2038701900;0.1313760669;0.2538942490;0.90;0.7;0.38;0.6;0.68;0.6;2;1;1;3
0.5031110688;0.1609613129;0.3160319022;0.42;0.6;0.29;0.4;0.46;0.8;2;4;2;3
0.5790875831;0.2820685071;0.0945076738;0.17;0.5;0.94;0.3;0.18;0.6;1;3;4;2
0.5835722553;0.2538811531;0.2286751663;0.67;0.3;0.13;0.6;0.32;0.7;2;4;2;4
0.3398420179;0.1126717953;0.1444391328;0.71;0.5;0.47;0.3;0.33;0.5;4;2;1;4
0.2291112318;0.2699378991;0.3614881414;0.64;0.6;0.66;0.5;0.73;0.6;2;2;4;4
0.5111856070;0.1462457115;0.2094674377;0.24;0.4;0.97;0.6;0.96;0.8;2;4;4;1
0.3356129849;0.2540605601;0.3512663626;0.56;0.4;0.57;0.6;0.85;0.7;4;4;4;4
0.4668270035;0.2653463426;0.2740012538;0.71;0.7;0.64;0.4;0.65;0.3;2;4;3;4
0.2009468129;0.2502608814;0.1609015677;0.76;0.4;0.56;0.8;0.47;0.6;3;2;3;3
0.1846325068;0.1920997985;0.1198998036;0.43;0.6;0.51;0.7;0.26;0.5;2;4;2;2
0.5458213701;0.1935365676;0.1648907749;0.74;0.6;0.86;0.3;0.51;0.3;4;1;4;2
0.0705806994;0.2244642570;0.0926779110;0.90;0.3;0.19;0.5;0.44;0.6;4;1;1;3
0.3808542757;0.1519912710;0.3494394251;0.20;0.8;0.22;0.6;0.90;0.4;4;1;3;2
0.2050750854;0.1850484237;0.2196618591;0.72;0.4;0.24;0.3;0.57;0.6;1;1;1;4
0.3865987382;0.1252269814;0.2755387453;0.56;0.6;0.74;0.4;0.73;0.6;1;1;3;2
0.5167268224;0.2599221847;0.2702680821;0.86;0.4;0.24;0.7;0.38;0.7;1;2;1;1
0.4787343062;0.2432110725;0.0868940949;0.11;0.8;0.30;0.5;0.30;0.3;1;3;1;3
0.3926934211;0.1271623125;0.3069902148;0.43;0.5;0.13;0.6;0.86;0.6;4;2;2;3
0.5571164657;0.2605208924;0.2504415401;0.70;0.6;0.34;0.4;0.74;0.5;2;3;4;1
0.1540547287;0.1874044021;0.2525103362;0.89;0.7;0.21;0.8;0.32;0.4;3;2;4;4
0.1343495484;0.2285221580;0.2091515825;0.63;0.4;0.93;0.5;0.52;0.6;4;1;3;2
0.4646342017;0.2329477578;0.1640064949;0.73;0.6;0.88;0.5;0.31;0.3;1;4;2;2
0.1970565497;0.1978333270;0.1890014773;0.75;0.7;0.65;0.4;0.66;0.4;1;4;1;4
0.5623035852;0.2864436884;0.3295665980;0.45;0.8;0.78;0.4;0.23;0.8;1;3;4;2
0.3896755901;0.1913663469;0.3465876509;0.77;0.4;0.21;0.5;0.27;0.8;3;4;3;4
0.3297778545;0.2146547378;0.1684106977;0.66;0.3;0.36;0.8;0.33;0.3;1;3;2;4
0.2277217317;0.2663615429;0.3251903215;0.20;0.8;0.87;0.5;0.60;0.6;4;3;4;1
0.5680747755;0.2460399769;0.3147191930;0.85;0.7;0.63;0.7;0.83;0.4;1;2;1;3
0.5127030265;0.1448175867;0.1921067626;0.93;0.7;0.85;0.5;0.73;0.3;3;4;3;2
0.5275327868;0.1483391499;0.3567465093;0.56;0.4;0.53;0.7;0.92;0.7;3;1;2;2
0.1793407379;0.1502790833;0.2041959412;0.56;0.7;0.78;0.5;0.82;0.6;1;1;2;3
0.3255771144;0.2823543413;0.2060125694;0.25;0.4;0.61;0.5;0.47;0.5;3;2;2;3
0.2106309244;0.1886160218;0.3018505910;0.14;0.4;0.33;0.4;0.68;0.5;2;3;4;2
0.1479245686;0.1205080374;0.2971663809;0.19;0.4;0.56;0.7;0.36;0.5;4;2;3;2
0.4786047657;0.2240948759;0.2459382254;0.95;0.5;0.33;0.8;0.52;0.4;3;2;2;4
0.1397012882;0.2471971392;0.1461067002;0.30;0.8;0.56;0.8;0.27;0.8;1;2;3;4
0.4493060413;0.2014329768;0.1322545639;0.56;0.7;0.76;0.3;0.36;0.5;2;3;1;2
0.3038086034;0.1648353124;0.1304808466;0.56;0.3;0.39;0.3;0.66;0.5;2;1;3;3
0.2097375075;0.1618524672;0.2462581708;0.47;0.5;0.66;0.7;0.25;0.7;3;3;4;4
0.3890864072;0.2484478656;0.1404234518;0.60;0.5;0.73;0.5;0.75;0.7;1;4;1;1
0.4388937900;0.1213193193;0.1970684497;0.26;0.7;0.31;0.4;0.28;0.7;4;4;3;2
0.1103266500;0.1204295631;0.1244124335;0.79;0.7;0.73;0.6;0.31;0.7;4;3;3;1
0.1604216300;0.1802425766;0.2386378105;0.41;0.6;0.59;0.5;0.69;0.8;2;2;4;3
0.3427202939;0.2170710594;0.3245222489;0.33;0.6;0.49;0.8;0.52;0.5;1;1;3;1
0.5429617577;0.1253431496;0.1710985425;0.47;0.4;0.26;0.8;0.39;0.3;1;1;1;1
0.5760536675;0.2821041927;0.3096923095;0.68;0.3;0.29;0.8;0.77;0.7;3;4;1;1
0.3680552910;0.2586625323;0.0855442070;0.82;0.3;0.93;0.7;0.61;0.7;3;3;2;2
0.3692705748;0.2581001481;0.0750674627;0.71;0.7;0.47;0.5;0.77;0.5;2;2;2;3
0.2784140584;0.1157356568;0.3244559076;0.76;0.4;0.81;0.8;0.44;0.8;4;1;2;1
0.2866142445;0.1268883589;0.2216121284;0.21;0.7;0.55;0.8;0.30;0.7;1;4;2;1
0.4038075856;0.1400091838;0.3624694955;0.68;0.4;0.26;0.6;0.86;0.4;4;3;2;2
0.3827835526;0.2322248658;0.1256588266;0.14;0.5;0.81;0.8;0.85;0.4;2;2;3;4
0.5089208903;0.1686427606;0.2189615786;0.74;0.8;0.34;0.7;0.89;0.6;3;4;2;3
0.1006523380;0.1877127800;0.1895772840;0.29;0.3;0.19;0.6;0.59;0.5;2;2;4;4
0.4173835061;0.1557942162;0.3090455802;0.79;0.4;0.29;0.5;0.93;0.4;1;4;1;2
0.3561734571;0.2420328581;0.2708160718;0.80;0.4;0.65;0.7;0.56;0.6;1;2;3;1
0.1866117365;0.1627272756;0.0835787363;0.84;0.4;0.83;0.3;0.15;0.5;3;2;4;4
0.3329120947;0.2636997038;0.0661953843;0.85;0.4;0.13;0.5;0.86;0.8;4;1;4;4
0.2787794867;0.2720436969;0.1537608723;0.24;0.6;0.56;0.5;0.48;0.4;4;4;1;4
0.4180236930;0.2694513809;0.2545144590;0.51;0.4;0.82;0.4;0.58;0.5;3;3;1;3
0.3214890248;0.2853159528;0.1067580278;0.38;0.7;0.26;0.5;0.68;0.4;4;3;4;1
0.5376420820;0.2857854251;0.1614001164;0.12;0.5;0.84;0.6;0.36;0.5;4;1;1;1
0.3582320848;0.2077718449;0.3010399273;0.25;0.4;0.76;0.8;0.68;0.6;2;2;3;4
0.2302100151;0.1739853983;0.2119561442;0.49;0.7;0.59;0.4;0.81;0.4;1;1;4;1
0.1769797830;0.2227339010;0.2176447935;0.69;0.8;0.47;0.7;0.37;0.4;2;2;1;3
0.1576530621;0.2731645363;0.3633224398;0.33;0.7;0.45;0.6;0.93;0.7;2;2;2;3
0.3760374050;0.1230367929;0.2792947708;0.39;0.7;0.78;0.3;0.34;0.3;4;3;4;2
0.1170649421;0.2408658434;0.1670242707;0.76;0.4;0.77;0.3;0.50;0.3;4;4;3;2
0.1249529156;0.1944151518;0.1459967144;0.58;0.6;0.68;0.3;0.31;0.6;3;1;3;1
0.1724499219;0.2649051952;0.2280320531;0.89;0.7;0.29;0.5;0.11;0.6;4;3;1;1
0.3104105595;0.2750016326;0.2523351635;0.70;0.3;0.23;0.4;0.86;0.7;4;3;4;2
0.4612188578;0.1373995649;0.3278986605;0.30;0.8;0.14;0.5;0.93;0.4;2;2;1;3
0.2874065940;0.2678430307;0.0836871911;0.46;0.4;0.32;0.5;0.15;0.6;3;1;3;3
0.1064437786;0.2269764708;0.2472629191;0.96;0.6;0.50;0.7;0.23;0.4;1;2;2;2
0.1049974153;0.2299002456;0.3626924777;0.92;0.5;0.95;0.6;0.53;0.8;4;1;1;2
0.2356144779;0.1625571164;0.2646781210;0.41;0.5;0.87;0.7;0.55;0.5;1;2;2;2
0.5692990717;0.1526898295;0.3243141979;0.37;0.5;0.75;0.5;0.67;0.7;3;1;1;4
0.2886551849;0.2937734095;0.2905384134;0.19;0.6;0.12;0.6;0.17;0.3;1;4;4;1
0.2029120950;0.1855733237;0.1310631890;0.42;0.4;0.84;0.6;0.83;0.4;4;1;1;4
0.2693509730;0.1671871079;0.2202417586;0.70;0.6;0.82;0.4;0.46;0.8;1;2;3;1
0.5433151568;0.2195525441;0.1171390273;0.21;0.6;0.24;0.8;0.28;0.8;2;4;1;1
0.3707797999;0.1373892746;0.3513161890;0.44;0.6;0.31;0.3;0.94;0.6;2;2;1;3
0.4901352071;0.2135587936;0.2880930951;0.12;0.7;0.37;0.3;0.36;0.4;1;1;3;4
0.3028636737;0.2823513119;0.1150767770;0.13;0.4;0.76;0.6;0.70;0.7;2;4;4;3
0.5604322224;0.1377260014;0.1485788738;0.38;0.8;0.31;0.5;0.62;0.6;3;2;3;2
0.4487177541;0.1083623560;0.2856024557;0.41;0.7;0.71;0.7;0.94;0.6;2;2;4;1
0.2846400392;0.2065976725;0.2796838160;0.83;0.7;0.64;0.6;0.95;0.5;1;1;2;4
0.1102064043;0.1641711171;0.3244026876;0.45;0.4;0.63;0.6;0.37;0.7;1;4;2;2
0.5604557099;0.2398170241;0.1544604474;0.72;0.7;0.11;0.7;0.69;0.7;4;4;4;1
0.4658055056;0.1302653713;0.1744222434;0.44;0.4;0.69;0.3;0.47;0.7;4;2;2;2
0.5334020861;0.1164226179;0.2175550948;0.13;0.5;0.37;0.4;0.76;0.4;3;3;3;4
0.1734883787;0.1815215757;0.3468549506;0.88;0.5;0.15;0.6;0.13;0.4;2;2;3;4
0.1029357841;0.2480750824;0.3351049924;0.69;0.3;0.29;0.5;0.93;0.7;4;3;1;4
0.2505012873;0.2788747520;0.1805268218;0.83;0.6;0.56;0.5;0.88;0.3;2;1;2;2
0.4352682678;0.1079454493;0.3133629101;0.26;0.7;0.19;0.5;0.50;0.4;4;4;3;1
0.2580476847;0.1141055149;0.2009496963;0.70;0.5;0.71;0.6;0.34;0.5;3;2;3;4
0.1783853224;0.1531295092;0.2237286355;0.25;0.5;0.52;0.8;0.53;0.8;3;1;2;1
0.2362110142;0.1394417185;0.0782235231;0.58;0.7;0.59;0.7;0.33;0.5;3;2;1;4
0.0643896733;0.1385275054;0.1867695102;0.13;0.5;0.23;0.5;0.26;0.7;2;3;2;4
0.1920980731;0.1455165207;0.3428475370;0.46;0.6;0.17;0.8;0.35;0.6;4;2;1;1
0.2856783518;0.1938359887;0.2363420934;0.92;0.8;0.41;0.4;0.78;0.6;4;2;3;1
0.4526722415;0.2005915453;0.1939436295;0.59;0.7;0.33;0.6;0.94;0.4;4;1;4;2
0.4855152181;0.1663512875;0.1455801116;0.42;0.4;0.30;0.3;0.45;0.7;4;4;2;2
0.1003676793;0.2316508038;0.3109878043;0.70;0.4;0.14;0.5;0.66;0.5;1;3;2;4
0.2113494028;0.1109639298;0.2164319325;0.36;0.7;0.22;0.7;0.39;0.7;3;2;2;2
0.1270885948;0.1426522536;0.3094261093;0.23;0.4;0.54;0.8;0.71;0.7;4;4;4;1
0.5468014531;0.1863003505;0.0871953619;0.82;0.3;0.16;0.5;0.96;0.7;4;1;3;4
0.2550741503;0.1338499166;0.2254877108;0.50;0.8;0.15;0.4;0.73;0.6;1;2;4;1
0.4478249301;0.2847478331;0.1426256845;0.74;0.6;0.30;0.7;0.90;0.4;3;3;1;2
0.2438798233;0.1771736636;0.2003202006;0.32;0.5;0.32;0.5;0.38;0.5;2;4;3;2
0.4535100326;0.1827215182;0.1788610223;0.66;0.4;0.55;0.4;0.50;0.8;1;3;4;1
0.0639669250;0.2230542839;0.3119266263;0.47;0.3;0.87;0.5;0.14;0.5;3;4;2;4
0.4372142066;0.2111654140;0.1204016391;0.35;0.7;0.23;0.6;0.61;0.7;1;2;4;1
0.4440462067;0.1345763145;0.3043171412;0.62;0.6;0.61;0.8;0.94;0.5;1;1;3;2
0.0816992053;0.1133707715;0.1681568021;0.61;0.6;0.19;0.3;0.49;0.5;1;3;1;1
0.1139186930;0.2129421363;0.1238103444;0.85;0.7;0.71;0.5;0.86;0.8;4;4;1;2
0.4073327223;0.2053852932;0.3534660270;0.94;0.7;0.49;0.7;0.17;0.4;1;1;2;1
0.2467613345;0.1588292369;0.1081726381;0.91;0.4;0.60;0.4;0.40;0.7;1;1;2;2
0.1284462944;0.1602263643;0.1025812145;0.65;0.7;0.43;0.5;0.52;0.5;3;1;3;2
0.2720907918;0.2435549266;0.1967424505;0.52;0.4;0.93;0.8;0.49;0.5;1;3;3;1
0.3339145109;0.1734055665;0.1960527708;0.56;0.7;0.71;0.5;0.87;0.5;4;1;4;1
0.2781972105;0.1218045400;0.1328523781;0.85;0.8;0.29;0.7;0.94;0.5;1;4;4;2
0.4036179325;0.1575736782;0.2929603347;0.70;0.5;0.90;0.4;0.20;0.8;1;3;1;2
0.1249960265;0.2557951140;0.3122482709;0.62;0.6;0.63;0.6;0.58;0.6;1;1;1;4
0.0790982396;0.2776271277;0.2263437085;0.41;0.6;0.66;0.7;0.45;0.7;3;4;1;2
0.2819736076;0.2675906480;0.3196839619;0.83;0.7;0.53;0.5;0.62;0.8;1;4;4;4
0.3288006880;0.1836326590;0.1706974298;0.36;0.5;0.78;0.7;0.43;0.5;1;1;1;2
0.3428705280;0.1908912095;0.1787758790;0.61;0.4;0.70;0.7;0.50;0.7;4;1;1;2
0.3151665646;0.1178794392;0.3182833073;0.78;0.7;0.75;0.5;0.63;0.7;1;3;2;2
0.1364742662;0.1905180844;0.2261056671;0.72;0.4;0.47;0.4;0.83;0.6;1;1;3;4
0.3845091519;0.1693840698;0.3207827106;0.52;0.6;0.96;0.4;0.54;0.4;3;2;2;2
0.2394933913;0.2766541263;0.0757931715;0.33;0.5;0.12;0.7;0.74;0.7;2;1;3;3
0.0923519530;0.1966563374;0.1437611911;0.32;0.5;0.46;0.7;0.58;0.4;1;2;2;4
0.2065855026;0.2154807575;0.1861576012;0.18;0.5;0.33;0.6;0.48;0.7;3;2;4;2
0.1548837694;0.2104328783;0.2900036628;0.11;0.7;0.20;0.3;0.11;0.7;3;2;3;3
0.4689391310;0.1426076832;0.2565156040;0.60;0.6;0.39;0.6;0.60;0.6;4;4;4;2
0.4334532969;0.2409264675;0.3493252279;0.26;0.7;0.57;0.4;0.92;0.6;4;4;1;2
0.1944502953;0.1260158460;0.1461496353;0.41;0.7;0.16;0.6;0.43;0.5;4;2;3;4
0.2334089563;0.2282184979;0.2770366319;0.75;0.6;0.73;0.5;0.78;0.4;1;3;2;2
0.0923016187;0.1354586366;0.3429524768;0.38;0.4;0.91;0.4;0.96;0.6;4;4;3;2
0.0962359220;0.2882741381;0.2776048233;0.54;0.7;0.39;0.6;0.83;0.5;4;2;4;4
0.4618638694;0.2132932803;0.2426068667;0.37;0.6;0.69;0.7;0.72;0.7;3;1;3;4
0.5018001052;0.2635982236;0.2777440670;0.22;0.7;0.13;0.6;0.49;0.5;3;1;3;3
0.1632343154;0.1922965377;0.1985105144;0.81;0.8;0.28;0.5;0.82;0.4;3;3;1;3
0.1383256479;0.1221829491;0.2799228209;0.52;0.3;0.74;0.3;0.24;0.6;3;1;1;3
0.1869066070;0.1626652610;0.1221163273;0.36;0.3;0.95;0.5;0.61;0.4;3;1;2;4
0.1258011263;0.2476604164;0.1550607582;0.14;0.4;0.22;0.5;0.72;0.6;3;3;1;3
0.1162342134;0.2811908648;0.2465765870;0.75;0.7;0.30;0.4;0.38;0.4;1;4;2;1
0.1164575314;0.2279503892;0.3040723634;0.71;0.4;0.95;0.7;0.46;0.7;3;4;4;3
0.2524917610;0.1317447212;0.1592116247;0.76;0.4;0.70;0.7;0.93;0.3;4;2;1;1
0.4629274225;0.2036822667;0.1944320808;0.85;0.5;0.34;0.3;0.19;0.4;1;2;4;3
0.4608867257;0.1538687525;0.3274156625;0.52;0.4;0.34;0.4;0.50;0.4;1;3;3;4
0.3249516729;0.2413107397;0.2954842648;0.87;0.8;0.30;0.7;0.54;0.5;3;1;3;2
0.5247519686;0.1712176259;0.3255216135;0.84;0.3;0.54;0.5;0.50;0.5;4;1;3;2
0.4988762053;0.1260361047;0.3216844494;0.96;0.7;0.43;0.5;0.73;0.8;3;4;3;1
0.4309697371;0.2044537642;0.1468198764;0.32;0.7;0.51;0.5;0.46;0.5;2;1;4;4
0.2292575078;0.1998018607;0.1602639122;0.87;0.7;0.48;0.3;0.31;0.6;3;4;1;4
0.2287771174;0.2379866680;0.2763691900;0.44;0.7;0.37;0.5;0.48;0.5;3;3;4;3
0.2184224293;0.2941288493;0.1559284160;0.40;0.4;0.26;0.7;0.72;0.5;4;2;1;4
0.1000820210;0.1170527236;0.3428363365;0.79;0.7;0.22;0.8;0.72;0.7;4;4;3;3
0.4407583215;0.1426690103;0.3578019378;0.71;0.8;0.79;0.6;0.85;0.4;2;2;3;4
0.1172313030;0.2446373696;0.3018251387;0.82;0.5;0.53;0.4;0.70;0.3;4;4;1;2
0.4697944510;0.2802624414;0.3104651445;0.89;0.7;0.34;0.8;0.94;0.7;3;1;1;1
0.2150770728;0.1553573216;0.2680940056;0.64;0.6;0.40;0.6;0.46;0.6;4;1;2;4
0.3103748343;0.1896115416;0.1842264076;0.16;0.4;0.13;0.6;0.27;0.4;2;3;4;3
0.2204798672;0.2374684233;0.3268128718;0.37;0.4;0.92;0.7;0.25;0.4;1;2;2;1
0.4991047690;0.1646018480;0.3598783136;0.18;0.7;0.23;0.5;0.34;0.4;1;3;4;4
0.2419237050;0.2393618147;0.0945262013;0.69;0.8;0.39;0.8;0.40;0.5;4;1;4;2
0.1907194219;0.1355863069;0.1029169431;0.26;0.7;0.36;0.8;0.64;0.5;1;2;4;2
0.3182860721;0.1289086605;0.1047894048;0.96;0.4;0.42;0.4;0.74;0.7;3;4;3;4
0.0790822582;0.2351169438;0.1790708583;0.20;0.6;0.39;0.6;0.74;0.6;2;4;2;2
0.2817616422;0.1513537054;0.2221617118;0.29;0.6;0.87;0.8;0.46;0.6;2;2;4;4
0.5835939869;0.1241078075;0.2783831292;0.66;0.8;0.16;0.7;0.60;0.6;2;3;1;4
0.3131750882;0.1097546855;0.3403216769;0.15;0.3;0.59;0.5;0.63;0.7;2;2;1;2
0.1666221559;0.2024688379;0.1199358414;0.23;0.6;0.27;0.3;0.84;0.7;1;4;3;1
0.1021382554;0.1377515503;0.2615761874;0.17;0.4;0.79;0.3;0.45;0.7;2;3;3;1
0.1342142864;0.2102845889;0.3065123045;0.15;0.6;0.63;0.7;0.21;0.4;4;2;2;1
0.4081209121;0.1964325988;0.2235664405;0.61;0.7;0.81;0.7;0.32;0.6;2;3;4;3
0.5433193942;0.1915825749;0.0685116028;0.47;0.5;0.11;0.6;0.87;0.7;3;1;4;1
0.2727864511;0.2592949788;0.1674179755;0.87;0.8;0.67;0.7;0.81;0.6;3;3;2;2
0.4864619840;0.1862634361;0.2466366204;0.36;0.3;0.89;0.5;0.83;0.6;1;3;4;2
0.4676520262;0.1827702129;0.1790181383;0.62;0.5;0.33;0.7;0.66;0.5;1;4;3;4
0.0730264313;0.1459095569;0.0664579512;0.78;0.4;0.62;0.5;0.56;0.7;2;1;1;3
0.2585409042;0.2825437964;0.2094815239;0.82;0.4;0.40;0.8;0.36;0.8;1;4;3;2
0.3365696291;0.1926781305;0.1530861316;0.47;0.6;0.20;0.7;0.78;0.8;4;1;3;1
0.4784270218;0.2598407902;0.1252324525;0.30;0.3;0.53;0.4;0.26;0.4;4;2;2;3
0.3329689358;0.1130199939;0.3434638697;0.42;0.4;0.49;0.5;0.24;0.6;3;4;4;2
0.3570259430;0.2387402293;0.1331308580;0.68;0.7;0.80;0.4;0.32;0.4;3;4;4;2
0.0653535564;0.2333049908;0.1462654037;0.93;0.6;0.28;0.7;0.42;0.3;2;3;1;2
0.3364315936;0.1564206381;0.2774363984;0.94;0.5;0.76;0.5;0.50;0.4;4;4;3;2
0.2390965596;0.1230811121;0.3241403285;0.70;0.4;0.44;0.4;0.94;0.4;1;4;4;4
0.1336416724;0.1753073465;0.1559995848;0.77;0.7;0.63;0.4;0.43;0.5;1;3;2;1
0.1939214265;0.2745576952;0.1562624037;0.52;0.4;0.74;0.5;0.14;0.5;4;4;2;2
0.2009486756;0.1899273558;0.2973956608;0.82;0.4;0.65;0.8;0.18;0.7;4;4;4;3
0.4311842604;0.1083772629;0.2927912695;0.30;0.6;0.29;0.4;0.37;0.5;2;2;2;1
0.2762388071;0.1363755968;0.2709963018;0.57;0.5;0.60;0.4;0.14;0.5;2;4;1;2
0.5540924925;0.2632061873;0.1766421490;0.11;0.4;0.40;0.4;0.18;0.6;1;2;2;1
0.2789538299;0.1262923580;0.3115139772;0.85;0.6;0.25;0.4;0.56;0.3;2;4;2;1
0.2394763200;0.2366741817;0.2690055825;0.96;0.7;0.49;0.4;0.92;0.3;2;2;1;2
0.5439533903;0.1111491543;0.3346021181;0.89;0.5;0.92;0.8;0.41;0.5;2;4;2;1
0.3643301327;0.1300044616;0.1543163681;0.60;0.7;0.22;0.5;0.32;0.5;1;3;1;3
0.5105427769;0.2396347147;0.1169727597;0.33;0.5;0.18;0.7;0.61;0.5;2;4;2;2
0.4716786636;0.2630234228;0.3026158946;0.97;0.3;0.19;0.7;0.76;0.6;1;4;3;1
0.2249489885;0.2596624341;0.1570300798;0.33;0.4;0.40;0.7;0.95;0.6;3;1;4;3
0.5828119894;0.1655217797;0.2771523688;0.82;0.4;0.50;0.3;0.85;0.7;3;3;1;3
0.1100448098;0.1145102317;0.2031522728;0.46;0.3;0.48;0.6;0.90;0.4;3;1;2;3
0.2067129691;0.1466769572;0.2650243941;0.43;0.5;0.91;0.4;0.68;0.7;2;4;1;1
0.4544458585;0.1551708355;0.2023797887;0.69;0.5;0.33;0.5;0.89;0.6;1;1;4;4
0.4380848528;0.2429961880;0.3079932520;0.74;0.7;0.48;0.5;0.57;0.3;2;3;1;1
0.4872105891;0.2751681721;0.3311841812;0.48;0.5;0.28;0.7;0.26;0.6;1;1;2;2
0.2759855006;0.1516896244;0.2970749145;0.67;0.5;0.12;0.5;0.86;0.4;3;4;1;3
0.4382087494;0.1389120996;0.1008178710;0.82;0.6;0.35;0.5;0.79;0.3;1;2;3;3
0.5052799559;0.2256335212;0.2508045064;0.90;0.3;0.84;0.6;0.96;0.6;1;1;1;3
0.1479251978;0.2846284166;0.1305226057;0.89;0.7;0.70;0.6;0.73;0.5;3;3;4;4
0.1545230074;0.2378789459;0.1392495507;0.95;0.6;0.35;0.5;0.91;0.5;3;1;4;4
0.2574973831;0.2472532521;0.3189554880;0.52;0.7;0.90;0.6;0.35;0.6;3;4;3;1
0.4627204135;0.2381298461;0.2378789446;0.90;0.5;0.83;0.6;0.55;0.4;3;1;3;4
0.4522948174;0.2776873595;0.2643886473;0.82;0.7;0.27;0.6;0.20;0.6;1;1;1;3
0.2289135690;0.1441462714;0.2504515671;0.90;0.5;0.74;0.5;0.28;0.4;2;4;2;3
0.4533557289;0.1725965449;0.2586285263;0.16;0.7;0.12;0.8;0.34;0.8;1;2;3;4
0.2034806646;0.1863482693;0.2809420219;0.12;0.5;0.79;0.4;0.19;0.3;2;3;3;3
0.0811884131;0.1982802139;0.1474141954;0.93;0.7;0.75;0.4;0.95;0.7;2;3;3;4
0.2470730903;0.2289354382;0.3098998895;0.87;0.7;0.37;0.3;0.18;0.5;3;3;3;2
0.1711041708;0.2849910988;0.3598800360;0.87;0.4;0.54;0.7;0.88;0.3;2;2;1;2
0.5297406921;0.1150535295;0.0860621895;0.19;0.6;0.58;0.5;0.73;0.8;4;2;4;1
0.4692434674;0.1129050857;0.1742361099;0.39;0.3;0.60;0.8;0.72;0.6;4;3;1;1
0.5534496777;0.2213590537;0.2038993777;0.67;0.5;0.16;0.8;0.66;0.5;3;2;3;3
0.2438498799;0.2530242559;0.3368227974;0.59;0.4;0.71;0.5;0.79;0.5;3;2;3;3
0.2938760338;0.2294446224;0.3324268868;0.12;0.7;0.19;0.7;0.58;0.6;3;2;1;4
0.2775816960;0.2853667623;0.2960318356;0.76;0.5;0.39;0.6;0.28;0.6;1;3;2;2
0.1576890088;0.2362130218;0.2104070823;0.60;0.8;0.27;0.7;0.71;0.3;1;1;1;3
0.4543150750;0.2011895043;0.1363821532;0.10;0.7;0.50;0.8;0.70;0.5;2;4;1;3
0.1430581525;0.1591984734;0.3010762177;0.49;0.8;0.71;0.4;0.53;0.5;3;4;1;1
0.4240762929;0.2136275423;0.3152977355;0.94;0.7;0.29;0.4;0.90;0.6;2;2;3;2
0.5773850416;0.1173793804;0.1603781937;0.20;0.5;0.29;0.8;0.35;0.6;1;4;2;1
0.3968228120;0.2067410143;0.3455415768;0.49;0.3;0.33;0.5;0.72;0.4;4;2;4;1
0.4161772153;0.1631946587;0.1739878117;0.18;0.8;0.44;0.4;0.84;0.3;2;3;2;2
0.5429101316;0.2007126117;0.1571511589;0.71;0.7;0.93;0.8;0.86;0.7;2;1;3;3
0.4536352610;0.1656054538;0.1744582745;0.38;0.5;0.85;0.7;0.33;0.4;4;4;2;3
0.3035365409;0.1967287080;0.2686839477;0.31;0.8;0.67;0.7;0.21;0.8;2;3;2;4
0.2580472474;0.2810109386;0.1936691990;0.84;0.8;0.64;0.4;0.12;0.8;2;2;3;1
0.3791475904;0.1103937484;0.3243238732;0.63;0.4;0.33;0.4;0.48;0.6;1;1;4;2
0.5045889989;0.2387189996;0.2151631559;0.30;0.5;0.62;0.7;0.78;0.4;4;1;1;1
0.0747749885;0.1431260253;0.1244607061;0.18;0.3;0.92;0.7;0.71;0.6;1;1;3;1
0.2497394377;0.1671212181;0.3598977364;0.34;0.7;0.67;0.8;0.83;0.4;2;2;4;4
0.3798155461;0.1921252277;0.1692730631;0.80;0.7;0.41;0.6;0.22;0.8;3;3;1;3
0.0943960716;0.2352692496;0.2191318534;0.97;0.7;0.15;0.3;0.73;0.4;4;2;3;3
0.1487027469;0.2421822402;0.3534018239;0.72;0.7;0.90;0.6;0.19;0.7;4;1;2;2
0.3416856130;0.2828145894;0.0809815403;0.62;0.7;0.28;0.7;0.37;0.7;2;1;1;3
0.1069041576;0.1928760794;0.3102336989;0.31;0.5;0.78;0.6;0.30;0.4;3;2;2;1
0.1644529139;0.2170226050;0.3180345214;0.71;0.4;0.75;0.7;0.61;0.8;1;1;3;3
0.1414189497;0.1956136259;0.0669369199;0.46;0.5;0.76;0.3;0.37;0.6;4;3;4;1
0.0843968481;0.2297548697;0.1106229428;0.72;0.5;0.89;0.5;0.34;0.4;3;3;3;2
